"activity" "subject" "variable" "mean"
"Laying" 11 "bodyAccJerkZStd" -0.982111784210526
"Laying" 11 "bodyGyroXMean" -0.0191743840136842
"Laying" 11 "bodyGyroYMean" -0.041559989822807
"Laying" 11 "bodyGyroZMean" 0.152019015929825
"Laying" 11 "bodyGyroXStd" -0.980836884561403
"Laying" 11 "bodyGyroYStd" -0.982442644035088
"Laying" 11 "bodyGyroZStd" -0.959897432807018
"Laying" 11 "bodyGyroJerkXMean" -0.102297501877193
"Laying" 11 "bodyGyroJerkYMean" -0.0412391429298246
"Laying" 11 "bodyGyroJerkZMean" -0.0666957489649123
"Laying" 11 "bodyGyroJerkXStd" -0.981724838421053
"Laying" 11 "bodyGyroJerkYStd" -0.990845724736842
"Laying" 11 "bodyGyroJerkZStd" -0.986549063333333
"Laying" 11 "bodyAccMagMean" -0.980621180175439
"Laying" 11 "bodyAccMagStd" -0.972891829473684
"Laying" 11 "gravityAccMagMean" -0.980621180175439
"Laying" 11 "gravityAccMagStd" -0.972891829473684
"Laying" 11 "bodyAccJerkMagMean" -0.983330628421053
"Laying" 11 "bodyAccJerkMagStd" -0.976504858596491
"Laying" 11 "bodyGyroMagMean" -0.952523752105263
"Laying" 11 "bodyGyroMagStd" -0.954713182807018
"Laying" 11 "bodyGyroJerkMagMean" -0.990641248245614
"Laying" 11 "bodyGyroJerkMagStd" -0.984476476666667
"Laying" 11 "bodyBodyAccJerkMagMean" -0.976940774561403
"Laying" 11 "bodyBodyAccJerkMagStd" -0.975126531403509
"Laying" 11 "bodyBodyGyroMagMean" -0.967093356491228
"Laying" 11 "bodyBodyGyroMagStd" -0.954849053508772
"Laying" 11 "bodyBodyGyroJerkMagMean" -0.985978837192982
"Laying" 11 "bodyBodyGyroJerkMagStd" -0.983569468245614
"Laying" 12 "bodyAccXMean" 0.260113433
"Laying" 12 "bodyAccYMean" -0.0175203917146667
"Laying" 12 "bodyAccZMean" -0.108160125666667
"Laying" 12 "bodyAccXStd" -0.95531868
"Laying" 12 "bodyAccYStd" -0.949072009333333
"Laying" 12 "bodyAccZStd" -0.9483338435
"Laying" 12 "gravityAccXMean" -0.3785920653
"Laying" 12 "gravityAccYMean" 0.8033788345
"Laying" 12 "gravityAccZMean" 0.2750431984
"Laying" 12 "gravityAccXStd" -0.936458309333333
"Laying" 12 "gravityAccYStd" -0.974396492666667
"Laying" 12 "gravityAccZStd" -0.9596439555
"Laying" 12 "bodyAccJerkXMean" 0.0854295393833333
"Laying" 12 "bodyAccJerkYMean" 0.00774408308
"Laying" 12 "bodyAccJerkZMean" -0.0043714837772
"Laying" 12 "bodyAccJerkXStd" -0.969276283333333
"Laying" 12 "bodyAccJerkYStd" -0.962639526833333
"Laying" 12 "bodyAccJerkZStd" -0.970629308166667
"Laying" 12 "bodyGyroXMean" -0.0146546807316667
"Laying" 12 "bodyGyroYMean" -0.0835537350333333
"Laying" 12 "bodyGyroZMean" 0.14519184795
"Laying" 12 "bodyGyroXStd" -0.966090742
"Laying" 12 "bodyGyroYStd" -0.953873893833333
"Laying" 12 "bodyGyroZStd" -0.950157442166667
"Laying" 12 "bodyGyroJerkXMean" -0.0990402297166667
"Laying" 12 "bodyGyroJerkYMean" -0.0410675310833333
"Laying" 12 "bodyGyroJerkZMean" -0.0678909002816667
"Laying" 12 "bodyGyroJerkXStd" -0.9671982025
"Laying" 12 "bodyGyroJerkYStd" -0.965900370833333
"Laying" 12 "bodyGyroJerkZStd" -0.969953929666667
"Laying" 12 "bodyAccMagMean" -0.9482046755
"Laying" 12 "bodyAccMagStd" -0.936542686833333
"Laying" 12 "gravityAccMagMean" -0.9482046755
"Laying" 12 "gravityAccMagStd" -0.936542686833333
"Laying" 12 "bodyAccJerkMagMean" -0.969843834166667
"Laying" 12 "bodyAccJerkMagStd" -0.962580915166667
"Laying" 12 "bodyGyroMagMean" -0.9308405935
"Laying" 12 "bodyGyroMagStd" -0.935725715833333
"Laying" 12 "bodyGyroJerkMagMean" -0.971067768833333
"Laying" 12 "bodyGyroJerkMagStd" -0.962012018333333
"Laying" 12 "bodyBodyAccJerkMagMean" -0.962448418666667
"Laying" 12 "bodyBodyAccJerkMagStd" -0.961653004
"Laying" 12 "bodyBodyGyroMagMean" -0.9454970225
"Laying" 12 "bodyBodyGyroMagStd" -0.940373827666667
"Laying" 12 "bodyBodyGyroJerkMagMean" -0.963949607166667
"Laying" 12 "bodyBodyGyroJerkMagStd" -0.961911612333333
"Laying" 13 "bodyAccXMean" 0.276716360483871
"Laying" 13 "bodyAccYMean" -0.020440454366129
"Laying" 13 "bodyAccZMean" -0.104331864532258
"Laying" 13 "bodyAccXStd" -0.968891989354839
"Laying" 13 "bodyAccYStd" -0.950947949516129
"Laying" 13 "bodyAccZStd" -0.950392995483871
"Laying" 13 "gravityAccXMean" -0.156852206467742
"Laying" 13 "gravityAccYMean" 0.656400944354839
"Laying" 13 "gravityAccZMean" 0.598884988709677
"Laying" 13 "gravityAccXStd" -0.957875244677419
"Laying" 13 "gravityAccYStd" -0.975948136290323
"Laying" 13 "gravityAccZStd" -0.959892863709677
"Laying" 13 "bodyAccJerkXMean" 0.0767774832096774
"Laying" 13 "bodyAccJerkYMean" 0.0183441894580645
"Laying" 13 "bodyAccJerkZMean" -0.00988389709596774
"Laying" 13 "bodyAccJerkXStd" -0.98541995
"Laying" 13 "bodyAccJerkYStd" -0.980152342903226
"Laying" 13 "bodyAccJerkZStd" -0.983070657419355
"Laying" 13 "bodyGyroXMean" -0.00973609968045161
"Laying" 13 "bodyGyroYMean" -0.0966250701451613
"Laying" 13 "bodyGyroZMean" 0.117819614790323
"Laying" 13 "bodyGyroXStd" -0.972143470322581
"Laying" 13 "bodyGyroYStd" -0.96270462
"Laying" 13 "bodyGyroZStd" -0.967350513709677
"Laying" 13 "bodyGyroJerkXMean" -0.101835573822581
"Laying" 13 "bodyGyroJerkYMean" -0.0417744000370968
"Laying" 13 "bodyGyroJerkZMean" -0.0648770419677419
"Laying" 13 "bodyGyroJerkXStd" -0.981404742903226
"Laying" 13 "bodyGyroJerkYStd" -0.978854747419355
"Laying" 13 "bodyGyroJerkZStd" -0.989801549193548
"Laying" 13 "bodyAccMagMean" -0.960517768225806
"Laying" 13 "bodyAccMagStd" -0.947944746612903
"Laying" 13 "gravityAccMagMean" -0.960517768225806
"Laying" 13 "gravityAccMagStd" -0.947944746612903
"Laying" 13 "bodyAccJerkMagMean" -0.985467853870968
"Laying" 13 "bodyAccJerkMagStd" -0.980066243387097
"Laying" 13 "bodyGyroMagMean" -0.944303111935484
"Laying" 13 "bodyGyroMagStd" -0.944687480967742
"Laying" 13 "bodyGyroJerkMagMean" -0.98544626483871
"Laying" 13 "bodyGyroJerkMagStd" -0.975113305645161
"Laying" 13 "bodyBodyAccJerkMagMean" -0.980754385967742
"Laying" 13 "bodyBodyAccJerkMagStd" -0.978044349516129
"Laying" 13 "bodyBodyGyroMagMean" -0.957681621290323
"Laying" 13 "bodyBodyGyroMagStd" -0.946133432096774
"Laying" 13 "bodyBodyGyroJerkMagMean" -0.978150814032258
"Laying" 13 "bodyBodyGyroJerkMagStd" -0.972798632258065
"Laying" 14 "bodyAccXMean" 0.233275439803922
"Laying" 14 "bodyAccYMean" -0.0113424652490196
"Laying" 14 "bodyAccZMean" -0.0868333315509804
"Laying" 14 "bodyAccXStd" -0.917501887333333
"Laying" 14 "bodyAccYStd" -0.909697040980392
"Laying" 14 "bodyAccZStd" -0.900331921686275
"Laying" 14 "gravityAccXMean" -0.145483631627451
"Laying" 14 "gravityAccYMean" 0.48539692745098
"Laying" 14 "gravityAccZMean" 0.83656291
"Laying" 14 "gravityAccXStd" -0.862136937254902
"Laying" 14 "gravityAccYStd" -0.94877486372549
"Laying" 14 "gravityAccZStd" -0.90130385627451
"Laying" 14 "bodyAccJerkXMean" 0.098140384845098
"Laying" 14 "bodyAccJerkYMean" -0.00831507059607843
"Laying" 14 "bodyAccJerkZMean" -0.0323601505045098
"Laying" 14 "bodyAccJerkXStd" -0.971473557058824
"Laying" 14 "bodyAccJerkYStd" -0.96812761745098
"Laying" 14 "bodyAccJerkZStd" -0.972431855490196
"Laying" 14 "bodyGyroXMean" 0.00505221181607843
"Laying" 14 "bodyGyroYMean" -0.153423807745098
"Laying" 14 "bodyGyroZMean" 0.149124058235294
"Laying" 14 "bodyGyroXStd" -0.957221015098039
"Laying" 14 "bodyGyroYStd" -0.932499780588235
"Laying" 14 "bodyGyroZStd" -0.952296965294118
"Laying" 14 "bodyGyroJerkXMean" -0.105446637019608
"Laying" 14 "bodyGyroJerkYMean" -0.0372677398193922
"Laying" 14 "bodyGyroJerkZMean" -0.0566171868039216
"Laying" 14 "bodyGyroJerkXStd" -0.970274962745098
"Laying" 14 "bodyGyroJerkYStd" -0.968042893529412
"Laying" 14 "bodyGyroJerkZStd" -0.979711372941176
"Laying" 14 "bodyAccMagMean" -0.905978250196078
"Laying" 14 "bodyAccMagStd" -0.856593119215686
"Laying" 14 "gravityAccMagMean" -0.905978250196078
"Laying" 14 "gravityAccMagStd" -0.856593119215686
"Laying" 14 "bodyAccJerkMagMean" -0.972576392941176
"Laying" 14 "bodyAccJerkMagStd" -0.966450909019608
"Laying" 14 "bodyGyroMagMean" -0.904665418431373
"Laying" 14 "bodyGyroMagStd" -0.913433185882353
"Laying" 14 "bodyGyroJerkMagMean" -0.975621183137255
"Laying" 14 "bodyGyroJerkMagStd" -0.964009921960784
"Laying" 14 "bodyBodyAccJerkMagMean" -0.96798859627451
"Laying" 14 "bodyBodyAccJerkMagStd" -0.963607433921569
"Laying" 14 "bodyBodyGyroMagMean" -0.930151731176471
"Laying" 14 "bodyBodyGyroMagStd" -0.917760104901961
"Laying" 14 "bodyBodyGyroJerkMagMean" -0.966455343137255
"Laying" 14 "bodyBodyGyroJerkMagStd" -0.963666018039216
"Laying" 15 "bodyAccXMean" 0.2894756525
"Laying" 15 "bodyAccYMean" -0.0166296542054167
"Laying" 15 "bodyAccZMean" -0.118530240291667
"Laying" 15 "bodyAccXStd" -0.972255551527778
"Laying" 15 "bodyAccYStd" -0.962759422361111
"Laying" 15 "bodyAccZStd" -0.929586835277778
"Laying" 15 "gravityAccXMean" -0.1719930545
"Laying" 15 "gravityAccYMean" 0.899242553055556
"Laying" 15 "gravityAccZMean" -0.0369192905555556
"Laying" 15 "gravityAccXStd" -0.961509742916667
"Laying" 15 "gravityAccYStd" -0.986036192361111
"Laying" 15 "gravityAccZStd" -0.950710357083333
"Laying" 15 "bodyAccJerkXMean" 0.0767515438611111
"Laying" 15 "bodyAccJerkYMean" 0.0123984271386111
"Laying" 15 "bodyAccJerkZMean" -0.00443927981861111
"Laying" 15 "bodyAccJerkXStd" -0.981739386805556
"Laying" 15 "bodyAccJerkYStd" -0.970921587777778
"Laying" 15 "bodyAccJerkZStd" -0.978402956527778
"Laying" 15 "bodyGyroXMean" -0.0168300887791667
"Laying" 15 "bodyGyroYMean" -0.0619700871944444
"Laying" 15 "bodyGyroZMean" 0.113451899791667
"Laying" 15 "bodyGyroXStd" -0.957167680694444
"Laying" 15 "bodyGyroYStd" -0.961142911805556
"Laying" 15 "bodyGyroZStd" -0.956537051666667
"Laying" 15 "bodyGyroJerkXMean" -0.102266714236111
"Laying" 15 "bodyGyroJerkYMean" -0.0415878968152778
"Laying" 15 "bodyGyroJerkZMean" -0.0624334556236111
"Laying" 15 "bodyGyroJerkXStd" -0.97392395125
"Laying" 15 "bodyGyroJerkYStd" -0.980482834444444
"Laying" 15 "bodyGyroJerkZStd" -0.980112732777778
"Laying" 15 "bodyAccMagMean" -0.955340661527778
"Laying" 15 "bodyAccMagStd" -0.943314107916667
"Laying" 15 "gravityAccMagMean" -0.955340661527778
"Laying" 15 "gravityAccMagStd" -0.943314107916667
"Laying" 15 "bodyAccJerkMagMean" -0.979890228194444
"Laying" 15 "bodyAccJerkMagStd" -0.973644462777778
"Laying" 15 "bodyGyroMagMean" -0.944605127222222
"Laying" 15 "bodyGyroMagStd" -0.924043007638889
"Laying" 15 "bodyGyroJerkMagMean" -0.983235025416667
"Laying" 15 "bodyGyroJerkMagStd" -0.973650041666667
"Laying" 15 "bodyBodyAccJerkMagMean" -0.973681222777778
"Laying" 15 "bodyBodyAccJerkMagStd" -0.972530077916667
"Laying" 15 "bodyBodyGyroMagMean" -0.946812642361111
"Laying" 15 "bodyBodyGyroMagStd" -0.923682244861111
"Laying" 15 "bodyBodyGyroJerkMagMean" -0.975727853888889
"Laying" 15 "bodyBodyGyroJerkMagStd" -0.972645710694444
"Laying" 16 "bodyAccXMean" 0.274227162571429
"Laying" 16 "bodyAccYMean" -0.0166103510562857
"Laying" 16 "bodyAccZMean" -0.107310493242857
"Laying" 16 "bodyAccXStd" -0.973691429428571
"Laying" 16 "bodyAccYStd" -0.943061150285714
"Laying" 16 "bodyAccZStd" -0.965490276285714
"Laying" 16 "gravityAccXMean" -0.206783742242857
"Laying" 16 "gravityAccYMean" -0.0199270225714286
"Laying" 16 "gravityAccZMean" 0.893884468571429
"Laying" 16 "gravityAccXStd" -0.963761977857143
"Laying" 16 "gravityAccYStd" -0.966087103857143
"Laying" 16 "gravityAccZStd" -0.967886002
"Laying" 16 "bodyAccJerkXMean" 0.0783960268571429
"Laying" 16 "bodyAccJerkYMean" 0.0132805054325714
"Laying" 16 "bodyAccJerkZMean" -0.00154105089764286
"Laying" 16 "bodyAccJerkXStd" -0.988416723857143
"Laying" 16 "bodyAccJerkYStd" -0.984867286857143
"Laying" 16 "bodyAccJerkZStd" -0.987644127
"Laying" 16 "bodyGyroXMean" -0.0161545406857143
"Laying" 16 "bodyGyroYMean" -0.113675060885714
"Laying" 16 "bodyGyroZMean" 0.0966210349428571
"Laying" 16 "bodyGyroXStd" -0.977010769857143
"Laying" 16 "bodyGyroYStd" -0.970747514
"Laying" 16 "bodyGyroZStd" -0.984781484857143
"Laying" 16 "bodyGyroJerkXMean" -0.1022095722
"Laying" 16 "bodyGyroJerkYMean" -0.0347735325871429
"Laying" 16 "bodyGyroJerkZMean" -0.0576790435142857
"Laying" 16 "bodyGyroJerkXStd" -0.985835459428571
"Laying" 16 "bodyGyroJerkYStd" -0.989046576
"Laying" 16 "bodyGyroJerkZStd" -0.994465157714286
"Laying" 16 "bodyAccMagMean" -0.961834634857143
"Laying" 16 "bodyAccMagStd" -0.957895927714286
"Laying" 16 "gravityAccMagMean" -0.961834634857143
"Laying" 16 "gravityAccMagStd" -0.957895927714286
"Laying" 16 "bodyAccJerkMagMean" -0.988349656571429
"Laying" 16 "bodyAccJerkMagStd" -0.987891003571429
"Laying" 16 "bodyGyroMagMean" -0.951777099571429
"Laying" 16 "bodyGyroMagStd" -0.959020036285714
"Laying" 16 "bodyGyroJerkMagMean" -0.990839526285714
"Laying" 16 "bodyGyroJerkMagStd" -0.988212425428571
"Laying" 16 "bodyBodyAccJerkMagMean" -0.987514525142857
"Laying" 16 "bodyBodyAccJerkMagStd" -0.98724716
"Laying" 16 "bodyBodyGyroMagMean" -0.970249638857143
"Laying" 16 "bodyBodyGyroMagStd" -0.958975084
"Laying" 16 "bodyBodyGyroJerkMagMean" -0.988695277714286
"Laying" 16 "bodyBodyGyroJerkMagStd" -0.988058401142857
"Laying" 17 "bodyAccXMean" 0.269780085577465
"Laying" 17 "bodyAccYMean" -0.0168462006729577
"Laying" 17 "bodyAccZMean" -0.107006279704225
"Laying" 17 "bodyAccXStd" -0.972960567323944
"Laying" 17 "bodyAccYStd" -0.944792875211268
"Laying" 17 "bodyAccZStd" -0.953476700140845
"Laying" 17 "gravityAccXMean" -0.19913309
"Laying" 17 "gravityAccYMean" 0.658792072253521
"Laying" 17 "gravityAccZMean" 0.722657502112676
"Laying" 17 "gravityAccXStd" -0.961063222394366
"Laying" 17 "gravityAccYStd" -0.961466681267606
"Laying" 17 "gravityAccZStd" -0.957164565211268
"Laying" 17 "bodyAccJerkXMean" 0.077908974656338
"Laying" 17 "bodyAccJerkYMean" 0.00706867100408451
"Laying" 17 "bodyAccJerkZMean" -0.000143542544507042
"Laying" 17 "bodyAccJerkXStd" -0.981489017183099
"Laying" 17 "bodyAccJerkYStd" -0.976960542816901
"Laying" 17 "bodyAccJerkZStd" -0.98281300056338
"Laying" 17 "bodyGyroXMean" -0.0234756467113239
"Laying" 17 "bodyGyroYMean" -0.0944580192535211
"Laying" 17 "bodyGyroZMean" 0.111440490309859
"Laying" 17 "bodyGyroXStd" -0.975893061830986
"Laying" 17 "bodyGyroYStd" -0.971484336197183
"Laying" 17 "bodyGyroZStd" -0.976200771267606
"Laying" 17 "bodyGyroJerkXMean" -0.102049763957746
"Laying" 17 "bodyGyroJerkYMean" -0.0361961143943662
"Laying" 17 "bodyGyroJerkZMean" -0.0604927046338028
"Laying" 17 "bodyGyroJerkXStd" -0.980792372112676
"Laying" 17 "bodyGyroJerkYStd" -0.983135596619718
"Laying" 17 "bodyGyroJerkZStd" -0.988221713380282
"Laying" 17 "bodyAccMagMean" -0.953021411126761
"Laying" 17 "bodyAccMagStd" -0.948257993521127
"Laying" 17 "gravityAccMagMean" -0.953021411126761
"Laying" 17 "gravityAccMagStd" -0.948257993521127
"Laying" 17 "bodyAccJerkMagMean" -0.981607627887324
"Laying" 17 "bodyAccJerkMagStd" -0.980126745352113
"Laying" 17 "bodyGyroMagMean" -0.960733121690141
"Laying" 17 "bodyGyroMagStd" -0.959325498732394
"Laying" 17 "bodyGyroJerkMagMean" -0.985542411126761
"Laying" 17 "bodyGyroJerkMagStd" -0.982038121126761
"Laying" 17 "bodyBodyAccJerkMagMean" -0.979687318732394
"Laying" 17 "bodyBodyAccJerkMagStd" -0.979657231408451
"Laying" 17 "bodyBodyGyroMagMean" -0.969014444788732
"Laying" 17 "bodyBodyGyroMagStd" -0.96002383915493
"Laying" 17 "bodyBodyGyroJerkMagMean" -0.982765526478873
"Laying" 17 "bodyBodyGyroJerkMagStd" -0.981983437605634
"Laying" 18 "bodyAccXMean" 0.274691576923077
"Laying" 18 "bodyAccYMean" -0.0173937684615385
"Laying" 18 "bodyAccZMean" -0.107698927907692
"Laying" 18 "bodyAccXStd" -0.984527649230769
"Laying" 18 "bodyAccYStd" -0.986160920923077
"Laying" 18 "bodyAccZStd" -0.987658662307692
"Laying" 18 "gravityAccXMean" -0.220600509076923
"Laying" 18 "gravityAccYMean" 0.719755403692308
"Laying" 18 "gravityAccZMean" 0.605495317692308
"Laying" 18 "gravityAccXStd" -0.982715987538462
"Laying" 18 "gravityAccYStd" -0.994093522615385
"Laying" 18 "gravityAccZStd" -0.990957249538462
"Laying" 18 "bodyAccJerkXMean" 0.0749985010769231
"Laying" 18 "bodyAccJerkYMean" 0.0117018961415385
"Laying" 18 "bodyAccJerkZMean" -0.00121344813430769
"Laying" 18 "bodyAccJerkXStd" -0.985921071076923
"Laying" 18 "bodyAccJerkYStd" -0.985554339384615
"Laying" 18 "bodyAccJerkZStd" -0.990660246153846
"Laying" 18 "bodyGyroXMean" -0.02517618068
"Laying" 18 "bodyGyroYMean" -0.0837587308153846
"Laying" 18 "bodyGyroZMean" 0.0937781948153846
"Laying" 18 "bodyGyroXStd" -0.992872598
"Laying" 18 "bodyGyroYStd" -0.984202872923077
"Laying" 18 "bodyGyroZStd" -0.985108386307692
"Laying" 18 "bodyGyroJerkXMean" -0.0997154236307692
"Laying" 18 "bodyGyroJerkYMean" -0.0393440191846154
"Laying" 18 "bodyGyroJerkZMean" -0.0593135986615385
"Laying" 18 "bodyGyroJerkXStd" -0.996104441384615
"Laying" 18 "bodyGyroJerkYStd" -0.990547638769231
"Laying" 18 "bodyGyroJerkZStd" -0.992548101846154
"Laying" 18 "bodyAccMagMean" -0.986456241538462
"Laying" 18 "bodyAccMagStd" -0.986464542615385
"Laying" 18 "gravityAccMagMean" -0.986456241538462
"Laying" 18 "gravityAccMagStd" -0.986464542615385
"Laying" 18 "bodyAccJerkMagMean" -0.98832154
"Laying" 18 "bodyAccJerkMagStd" -0.989526277538462
"Laying" 18 "bodyGyroMagMean" -0.980740846769231
"Laying" 18 "bodyGyroMagStd" -0.980560877846154
"Laying" 18 "bodyGyroJerkMagMean" -0.993095122615385
"Laying" 18 "bodyGyroJerkMagStd" -0.992153054
"Laying" 18 "bodyBodyAccJerkMagMean" -0.988548418307692
"Laying" 18 "bodyBodyAccJerkMagStd" -0.989710656769231
"Laying" 18 "bodyBodyGyroMagMean" -0.984329092153846
"Laying" 18 "bodyBodyGyroMagStd" -0.981468841692308
"Laying" 18 "bodyBodyGyroJerkMagMean" -0.991901007538462
"Laying" 18 "bodyBodyGyroJerkMagStd" -0.992737961692308
"Laying" 19 "bodyAccXMean" 0.272653733493976
"Laying" 19 "bodyAccYMean" -0.0171426864421687
"Laying" 19 "bodyAccZMean" -0.10898146186747
"Laying" 19 "bodyAccXStd" -0.965019579518072
"Laying" 19 "bodyAccYStd" -0.973449968554217
"Laying" 19 "bodyAccZStd" -0.984672837228916
"Laying" 19 "gravityAccXMean" -0.680043155060241
"Laying" 19 "gravityAccYMean" 0.725646622771084
"Laying" 19 "gravityAccZMean" 0.68762385253012
"Laying" 19 "gravityAccXStd" -0.958959611084337
"Laying" 19 "gravityAccYStd" -0.986993149638554
"Laying" 19 "gravityAccZStd" -0.988819031566265
"Laying" 19 "bodyAccJerkXMean" 0.0772317998650602
"Laying" 19 "bodyAccJerkYMean" 0.011149573306747
"Laying" 19 "bodyAccJerkZMean" -0.000988690855325301
"Laying" 19 "bodyAccJerkXStd" -0.983605223493976
"Laying" 19 "bodyAccJerkYStd" -0.974524522650602
"Laying" 19 "bodyAccJerkZStd" -0.988260181084337
"Laying" 19 "bodyGyroXMean" -0.0312072730559566
"Laying" 19 "bodyGyroYMean" -0.0952628014096386
"Laying" 19 "bodyGyroZMean" 0.10860511373494
"Laying" 19 "bodyGyroXStd" -0.981357611445783
"Laying" 19 "bodyGyroYStd" -0.963617705662651
"Laying" 19 "bodyGyroZStd" -0.973197523855422
"Laying" 19 "bodyGyroJerkXMean" -0.0956018266746988
"Laying" 19 "bodyGyroJerkYMean" -0.0371476597051807
"Laying" 19 "bodyGyroJerkZMean" -0.0599161477951807
"Laying" 19 "bodyGyroJerkXStd" -0.976105663493976
"Laying" 19 "bodyGyroJerkYStd" -0.984607728915663
"Laying" 19 "bodyGyroJerkZStd" -0.986958363975904
"Laying" 19 "bodyAccMagMean" -0.96626080686747
"Laying" 19 "bodyAccMagStd" -0.963193489036145
"Laying" 19 "gravityAccMagMean" -0.96626080686747
"Laying" 19 "gravityAccMagStd" -0.963193489036145
"Laying" 19 "bodyAccJerkMagMean" -0.98478434
"Laying" 19 "bodyAccJerkMagStd" -0.980668287831325
"Laying" 19 "bodyGyroMagMean" -0.953263432771084
"Laying" 19 "bodyGyroMagStd" -0.955906646506024
"Laying" 19 "bodyGyroJerkMagMean" -0.985342497710843
"Laying" 19 "bodyGyroJerkMagStd" -0.980245510843374
"Laying" 19 "bodyBodyAccJerkMagMean" -0.980621564096386
"Laying" 19 "bodyBodyAccJerkMagStd" -0.979452188433735
"Laying" 19 "bodyBodyGyroMagMean" -0.965624724457831
"Laying" 19 "bodyBodyGyroMagStd" -0.957496024457831
"Laying" 19 "bodyBodyGyroJerkMagMean" -0.981890470361446
"Laying" 19 "bodyBodyGyroJerkMagStd" -0.97932784746988
"Laying" 20 "bodyAccXMean" 0.239507882205882
"Laying" 20 "bodyAccYMean" -0.0144406281132353
"Laying" 20 "bodyAccZMean" -0.104274322538235
"Laying" 20 "bodyAccXStd" -0.962249114705882
"Laying" 20 "bodyAccYStd" -0.964098180294118
"Laying" 20 "bodyAccZStd" -0.972571998382353
"Laying" 20 "gravityAccXMean" -0.472431415573529
"Laying" 20 "gravityAccYMean" 0.864882956617647
"Laying" 20 "gravityAccZMean" 0.477573305
"Laying" 20 "gravityAccXStd" -0.928674215147059
"Laying" 20 "gravityAccYStd" -0.976018476911765
"Laying" 20 "gravityAccZStd" -0.9765185525
"Laying" 20 "bodyAccJerkXMean" 0.0892716006470588
"Laying" 20 "bodyAccJerkYMean" 0.00110822495382353
"Laying" 20 "bodyAccJerkZMean" -0.00309891846569118
"Laying" 20 "bodyAccJerkXStd" -0.984270728235294
"Laying" 20 "bodyAccJerkYStd" -0.977002606764706
"Laying" 20 "bodyAccJerkZStd" -0.984989224117647
"Laying" 20 "bodyGyroXMean" -0.0231760616308824
"Laying" 20 "bodyGyroYMean" -0.0954899626029412
"Laying" 20 "bodyGyroZMean" 0.123680209926471
"Laying" 20 "bodyGyroXStd" -0.984477414264706
"Laying" 20 "bodyGyroYStd" -0.972941910294118
"Laying" 20 "bodyGyroZStd" -0.972409893529412
"Laying" 20 "bodyGyroJerkXMean" -0.0995033069117647
"Laying" 20 "bodyGyroJerkYMean" -0.038776298
"Laying" 20 "bodyGyroJerkZMean" -0.0610028293088235
"Laying" 20 "bodyGyroJerkXStd" -0.989283577352941
"Laying" 20 "bodyGyroJerkYStd" -0.981540062058823
"Laying" 20 "bodyGyroJerkZStd" -0.986670534411765
"Laying" 20 "bodyAccMagMean" -0.960743126176471
"Laying" 20 "bodyAccMagStd" -0.939489444558824
"Laying" 20 "gravityAccMagMean" -0.960743126176471
"Laying" 20 "gravityAccMagStd" -0.939489444558824
"Laying" 20 "bodyAccJerkMagMean" -0.984670073823529
"Laying" 20 "bodyAccJerkMagStd" -0.980161687058824
"Laying" 20 "bodyGyroMagMean" -0.9604473725
"Laying" 20 "bodyGyroMagStd" -0.962153597941176
"Laying" 20 "bodyGyroJerkMagMean" -0.986749500882353
"Laying" 20 "bodyGyroJerkMagStd" -0.981079301617647
"Laying" 20 "bodyBodyAccJerkMagMean" -0.979695458088235
"Laying" 20 "bodyBodyAccJerkMagStd" -0.979565196911765
"Laying" 20 "bodyBodyGyroMagMean" -0.969832241176471
"Laying" 20 "bodyBodyGyroMagStd" -0.964205915441177
"Laying" 20 "bodyBodyGyroJerkMagMean" -0.981119820588235
"Laying" 20 "bodyBodyGyroJerkMagStd" -0.981986152941177
"Laying" 21 "bodyAccXMean" 0.271325472455556
"Laying" 21 "bodyAccYMean" -0.0184233048415556
"Laying" 21 "bodyAccZMean" -0.103253832233333
"Laying" 21 "bodyAccXStd" -0.955019866222222
"Laying" 21 "bodyAccYStd" -0.956959422222222
"Laying" 21 "bodyAccZStd" -0.945653787777778
"Laying" 21 "gravityAccXMean" -0.174349174822222
"Laying" 21 "gravityAccYMean" 0.599992678
"Laying" 21 "gravityAccZMean" 0.788251027111111
"Laying" 21 "gravityAccXStd" -0.945905270555556
"Laying" 21 "gravityAccYStd" -0.983732936111111
"Laying" 21 "gravityAccZStd" -0.952416332444444
"Laying" 21 "bodyAccJerkXMean" 0.0820150201077778
"Laying" 21 "bodyAccJerkYMean" 0.0119943671007778
"Laying" 21 "bodyAccJerkZMean" -0.0139053438591111
